x	y	cell
2485595.66  706367.64       2266
2485684.94  706409.07       2287
2485715.66  706419.49       2294
2485718.03  706423.15       2295
2485765.60  706441.14       2307
2485798.76  706458.00       2316
2485802.66  706457.20       2317
2485806.01  706461.12       2318
2485835.19  706469.92       2326
2485839.45  706467.88       2327
2485843.43  706469.83       2328
2485843.19  706473.87       2329
2485846.87  706476.17       2330
2485850.75  706474.45       2331
2485854.40  706476.65       2332
2485998.35  706532.24       2370
2485997.99  706536.09       2371
2486160.87  706575.93       2415
2486165.16  706579.55       2416
2486170.21  706577.68       2417
2486174.60  706581.42       2418
2486179.75  706579.55       2419
2486184.27  706583.37       2420
2486189.52  706581.46       2421
2486194.13  706585.34       2422
2486224.93  706591.48       2428
2486246.51  706595.81       2432
2485454.55  706299.84       2560
2485464.61  706304.21       2562
2485470.31  706303.26       2563
2485474.59  706308.56       2564
2485484.49  706312.88       2566
2485494.32  706317.17       2568
2485499.85  706316.22       2569
2485523.35  706329.84       2574
2485575.33  706349.41       2585
2485579.36  706354.33       2586
2485584.43  706353.41       2587
2485588.44  706358.30       2588
2485593.46  706357.39       2589
2485597.45  706362.24       2590
2485602.42  706361.34       2591
2485717.12  706412.01       2618
2485719.25  706415.66       2619
2485748.72  706426.14       2626
2485751.35  706429.91       2627
2485756.74  706429.45       2628
2485759.39  706433.22       2629
2485764.41  706432.82       2630
2485767.03  706436.58       2631
2485801.54  706449.23       2640
2485804.05  706452.83       2641
2485835.96  706462.04       2650
2485839.68  706463.90       2651
2485847.73  706463.68       2653
2485847.51  706467.82       2654
2485851.14  706470.14       2655
2485858.61  706470.62       2657
2486002.33  706526.73       2695
2486001.97  706530.58       2696
2486180.46  706573.91       2743
2486185.69  706571.98       2744
2486190.23  706575.70       2745
2486258.45  706584.80       2758
2486263.83  706589.13       2759
2486316.32  706595.39       2768
2485572.17  706338.51       2911
2485576.29  706343.52       2912
2485581.27  706342.60       2913
2485585.37  706347.57       2914
2485590.32  706346.66       2915
2485594.39  706351.59       2916
2485599.28  706350.68       2917
2485603.32  706355.58       2918
2485608.18  706354.67       2919
2485612.19  706359.53       2920
2485617.00  706358.64       2921
2485719.97  706407.75       2946
2485724.88  706407.16       2947
2485751.22  706421.74       2954
2485755.98  706421.19       2955
2485758.88  706425.14       2956
2485763.63  706424.60       2957
2485766.50  706428.51       2958
2485803.55  706445.09       2968
2485808.04  706444.55       2969
2486006.35  706521.26       3024
2486005.97  706525.09       3025
2486187.39  706566.47       3073
2486193.62  706564.56       3074
2486270.97  706580.24       3089
2486324.33  706585.94       3098
2485383.73  706243.61       3203
2485404.60  706252.96       3207
2485498.49  706298.79       3226
2485527.26  706311.80       3232
2485573.76  706332.89       3242
2485579.46  706332.31       3243
2485582.85  706337.01       3244
2485588.50  706336.44       3245
2485591.87  706341.11       3246
2485597.46  706340.54       3247
2485600.81  706345.17       3248
2485606.35  706344.60       3249
2485609.68  706349.21       3250
2485615.18  706348.64       3251
2485618.49  706353.21       3252
2485723.72  706398.34       3277
2485726.75  706402.50       3278
2485757.81  706416.67       3286
2485762.49  706416.14       3287
2485765.41  706420.13       3288
2485770.06  706419.61       3289
2485772.97  706423.57       3290
2485802.53  706437.05       3298
2485807.02  706436.41       3299
2485809.78  706440.16       3300
2485835.60  706446.20       3307
2486010.47  706515.85       3355
2486010.05  706519.64       3356
2485393.21  706236.97       3538
2485397.07  706242.35       3539
2485444.30  706260.31       3548
2485578.01  706322.11       3576
2485581.57  706326.94       3577
2485587.03  706326.31       3578
2485590.57  706331.10       3579
2485595.99  706330.47       3580
2485599.51  706335.23       3581
2485604.87  706334.60       3582
2485608.37  706339.34       3583
2485613.69  706338.71       3584
2485617.17  706343.41       3585
2485622.44  706342.78       3586
2485625.89  706347.45       3587
2485730.09  706393.00       3612
2485764.08  706411.55       3621
2485768.57  706410.99       3622
2485771.63  706415.06       3623
2485776.08  706414.50       3624
2485835.46  706437.89       3640
2485839.48  706439.72       3641
2485847.73  706443.02       3644
2485851.70  706444.84       3645
2485855.49  706442.52       3646
2485859.27  706444.57       3647
2486014.63  706510.48       3689
2486014.21  706514.24       3690
2486173.54  706547.58       3735
2486177.90  706545.42       3736
2486297.45  706560.86       3759
2485456.75  706259.04       3887
2485462.94  706258.44       3888
2485482.55  706267.61       3892
2485486.23  706272.76       3893
2485492.25  706272.16       3894
2485501.88  706276.68       3896
2485579.97  706316.66       3913
2485585.47  706316.07       3914
2485588.97  706320.89       3915
2485594.42  706320.30       3916
2485597.89  706325.09       3917
2485603.29  706324.50       3918
2485606.75  706329.26       3919
2485612.10  706328.67       3920
2485615.54  706333.40       3921
2485620.84  706332.81       3922
2485624.26  706337.50       3923
2485629.51  706336.92       3924
2485731.61  706388.18       3949
2485770.00  706406.34       3959
2485774.47  706405.81       3960
2485777.49  706409.89       3961
2485781.91  706409.36       3962
2485825.57  706428.41       3974
2485828.35  706432.52       3975
2485832.14  706431.04       3976
2485835.57  706433.46       3977
2485839.41  706431.20       3978
2485843.34  706433.11       3979
2485843.52  706437.20       3980
2485847.60  706438.87       3981
2485851.45  706436.47       3982
2485855.38  706438.31       3983
2485859.12  706435.99       3984
2485862.86  706438.07       3985
2485862.90  706442.42       3986
2485866.41  706444.88       3987
2485876.94  706443.18       3990
2485880.65  706445.09       3991
2485884.25  706442.82       3992
2485888.11  706444.39       3993
2485892.25  706449.72       3995
2486018.80  706505.10       4027
2486018.39  706508.85       4028
2486021.72  706511.00       4029
2486190.21  706538.63       4076
2486316.40  706553.36       4100
2486321.89  706557.50       4101
2485461.39  706247.26       4228
2485484.76  706261.79       4233
2485490.61  706261.13       4234
2485494.42  706266.36       4235
2485500.22  706265.71       4236
2485504.01  706270.91       4237
2485583.61  706305.63       4254
2485587.27  706310.58       4255
2485592.54  706309.93       4256
2485596.19  706314.84       4257
2485601.40  706314.19       4258
2485605.03  706319.07       4259
2485610.19  706318.42       4260
2485613.80  706323.27       4261
2485618.92  706322.62       4262
2485622.52  706327.44       4263
2485627.58  706326.80       4264
2485734.26  706378.34       4290
2485775.67  706401.07       4301
2485779.88  706400.46       4302
2485783.09  706404.66       4303
2485823.70  706417.90       4314
2485827.55  706420.46       4315
2485828.08  706424.56       4316
2485835.64  706424.32       4318
2485839.41  706426.72       4319
2485843.12  706424.52       4320
2485847.05  706426.47       4321
2485858.99  706431.76       4325
2485862.70  706429.46       4326
2485866.43  706431.56       4327
2485866.46  706435.93       4328
2485869.94  706438.42       4329
2485873.36  706436.56       4330
2485876.85  706438.96       4331
2485880.42  706436.78       4332
2485884.11  706438.73       4333
2485887.70  706436.48       4334
2485891.55  706438.08       4335
2485891.82  706441.89       4336
2485895.66  706443.46       4337
2486022.97  706499.73       4369
2486022.57  706503.46       4370
2486025.93  706505.57       4371
2486044.34  706511.29       4377
2486044.05  706514.97       4378
2486188.70  706532.94       4417
2486192.64  706530.56       4418
2486335.82  706545.42       4445
2486364.81  706552.93       4450
2486376.50  706554.05       4452
2485478.27  706244.91       4576
2485584.88  706299.86       4599
2485589.78  706299.05       4600
2485593.78  706304.18       4601
2485598.64  706303.39       4602
2485602.62  706308.48       4603
2485607.43  706307.69       4604
2485611.38  706312.75       4605
2485616.16  706311.96       4606
2485620.09  706316.98       4607
2485624.82  706316.20       4608
2485628.72  706321.19       4609
2485633.42  706320.41       4610
2485739.35  706372.48       4636
2485814.31  706406.06       4656
2485817.53  706409.79       4657
2485821.30  706409.00       4658
2485824.18  706413.02       4659
2485827.92  706411.34       4660
2485831.57  706413.45       4661
2485831.69  706417.69       4662
2485835.64  706419.72       4663
2485839.38  706417.62       4664
2485843.10  706420.02       4665
2485846.82  706417.84       4666
2485850.72  706419.83       4667
2485850.93  706423.96       4668
2485854.95  706425.68       4669
2485858.72  706423.30       4670
2485862.59  706425.21       4671
2485866.28  706422.92       4672
2485869.98  706425.06       4673
2485870.01  706429.44       4674
2485873.47  706431.96       4675
2485876.87  706430.12       4676
2485883.89  706430.39       4678
2485887.57  706432.37       4679
2485891.15  706430.14       4680
2485894.98  706431.77       4681
2485895.24  706435.60       4682
2485899.06  706437.20       4683
2485899.20  706441.24       4684
2485903.12  706443.01       4685
2486023.36  706492.48       4714
2486027.14  706494.35       4715
2486026.75  706498.06       4716
2485395.68  706194.63       4907
2485435.96  706213.98       4915
2485450.16  706224.37       4918
2485513.39  706251.75       4931
2485517.56  706257.17       4932
2485590.64  706293.10       4948
2485595.48  706292.31       4949
2485599.48  706297.47       4950
2485604.27  706296.68       4951
2485608.25  706301.80       4952
2485613.00  706301.02       4953
2485616.96  706306.11       4954
2485621.66  706305.33       4955
2485625.60  706310.39       4956
2485630.26  706309.61       4957
2485634.18  706314.64       4958
2485743.98  706366.44       4985
2485811.19  706398.33       5003
2485814.87  706401.07       5004
2485818.98  706398.88       5005
2485823.11  706400.82       5006
2485823.69  706404.98       5007
2485827.90  706406.66       5008
2485831.38  706404.47       5009
2485835.38  706406.58       5010
2485835.55  706410.88       5011
2485839.41  706413.01       5012
2485843.11  706410.89       5013
2485846.80  706413.32       5014
2485850.49  706411.16       5015
2485854.37  706413.18       5016
2485854.58  706417.33       5017
2485858.57  706419.08       5018
2485862.32  706416.72       5019
2485866.16  706418.66       5020
2485869.83  706416.39       5021
2485873.51  706418.55       5022
2485873.55  706422.95       5023
2485876.98  706425.50       5024
2485880.37  706423.68       5025
2485883.81  706426.15       5026
2485887.36  706424.01       5027
2485891.02  706426.02       5028
2485894.59  706423.80       5029
2485898.41  706425.46       5030
2485898.66  706429.31       5031
2485902.46  706430.94       5032
2485902.60  706435.00       5033
2485906.52  706436.80       5034
2485910.69  706438.53       5035
2486027.50  706487.11       5063
2486031.31  706488.97       5064
2486030.94  706492.67       5065
2486067.32  706501.77       5078
2486070.85  706500.52       5079
2486073.80  706503.63       5080
2486077.58  706502.03       5081
2486195.18  706517.05       5111
2485402.48  706187.05       5259
2485407.05  706192.86       5260
2485437.07  706207.42       5266
2485500.44  706235.14       5279
2485560.38  706268.37       5292
2485565.16  706267.50       5293
2485591.93  706280.96       5299
2485596.11  706286.26       5300
2485600.72  706285.40       5301
2485604.88  706290.66       5302
2485609.45  706289.80       5303
2485613.59  706295.04       5304
2485618.11  706294.18       5305
2485622.23  706299.38       5306
2485626.71  706298.53       5307
2485630.80  706303.69       5308
2485635.25  706302.84       5309
2485744.28  706361.03       5336
2485748.19  706360.24       5337
2485800.17  706385.79       5351
2485805.08  706387.81       5352
2485806.44  706391.86       5353
2485811.08  706393.47       5354
2485814.72  706391.35       5355
2485818.95  706394.02       5356
2485822.80  706391.72       5357
2485826.93  706393.62       5358
2485827.20  706397.87       5359
2485831.27  706399.84       5360
2485834.97  706397.53       5361
2485838.93  706399.64       5362
2485839.22  706404.06       5363
2485843.09  706406.24       5364
2485846.74  706404.13       5365
2485850.44  706406.62       5366
2485854.08  706404.46       5367
2485857.95  706406.51       5368
2485858.20  706410.69       5369
2485862.16  706412.48       5370
2485865.87  706410.12       5371
2485869.70  706412.10       5372
2485873.33  706409.83       5373
2485877.01  706411.99       5374
2485877.07  706416.42       5375
2485880.49  706419.00       5376
2485883.81  706417.21       5377
2485887.24  706419.75       5378
2485890.78  706417.65       5379
2485894.47  706419.69       5380
2485898.01  706417.47       5381
2485901.80  706419.14       5382
2485902.08  706423.01       5383
2485905.86  706424.67       5384
2485905.99  706428.75       5385
2485909.91  706430.58       5386
2485914.10  706432.34       5387
2486031.65  706481.73       5415
2486035.48  706483.59       5416
2486035.12  706487.27       5417
2486038.57  706489.27       5418
2486071.63  706495.84       5429
2486075.11  706494.51       5430
2486078.12  706497.59       5431
2486081.85  706495.90       5432
2486309.75  706513.62       5484
2486353.94  706517.34       5492
2485557.01  706256.83       5643
2485562.15  706256.17       5644
2485566.04  706261.41       5645
2485597.73  706274.33       5652
2485601.52  706279.45       5653
2485606.47  706278.80       5654
2485610.23  706283.89       5655
2485615.14  706283.25       5656
2485618.88  706288.30       5657
2485623.74  706287.66       5658
2485627.46  706292.69       5659
2485632.29  706292.05       5660
2485649.20  706300.74       5664
2485748.74  706354.96       5689
2485753.01  706354.39       5690
2485800.23  706380.87       5703
2485804.84  706379.39       5704
2485807.82  706383.29       5705
2485811.73  706382.87       5706
2485814.85  706386.76       5707
2485818.92  706384.76       5708
2485822.64  706387.05       5709
2485826.38  706384.60       5710
2485830.76  706386.40       5711
2485831.15  706390.76       5712
2485835.12  706392.69       5713
2485839.04  706390.74       5714
2485842.72  706393.14       5715
2485842.76  706397.19       5716
2485846.70  706399.51       5717
2485850.27  706397.40       5718
2485853.95  706399.87       5719
2485857.47  706397.68       5720
2485861.35  706399.78       5721
2485861.70  706404.01       5722
2485865.66  706405.84       5723
2485869.27  706403.47       5724
2485873.12  706405.48       5725
2485876.61  706403.20       5726
2485880.55  706405.26       5727
2485880.74  706409.71       5728
2485884.12  706412.35       5729
2485887.52  706410.93       5730
2485890.76  706413.69       5731
2485894.26  706411.52       5732
2485897.82  706413.26       5733
2485901.19  706410.97       5734
2485905.01  706412.72       5735
2485905.42  706416.67       5736
2485909.22  706418.38       5737
2485909.38  706422.50       5738
2485913.31  706424.36       5739
2485917.53  706426.16       5740
2486035.79  706476.36       5768
2486039.64  706478.20       5769
2486039.29  706481.86       5770
2486042.76  706483.82       5771
2486069.15  706488.50       5779
2486072.77  706486.80       5780
2486075.78  706489.79       5781
2486079.21  706488.38       5782
2486082.28  706491.42       5783
2486132.29  706499.59       5797
2486321.25  706508.23       5837
2486354.38  706510.88       5843
2485448.39  706188.26       5972
2485451.66  706193.43       5973
2485458.13  706193.16       5974
2485480.64  706208.02       5979
2485490.18  706212.84       5981
2485515.22  706222.17       5986
2485524.51  706226.93       5988
2485555.14  706246.00       5995
2485561.05  706245.74       5996
2485564.16  706250.63       5997
2485599.64  706268.92       6005
2485605.31  706268.67       6006
2485608.35  706273.43       6007
2485613.97  706273.17       6008
2485616.99  706277.90       6009
2485622.57  706277.65       6010
2485625.58  706282.35       6011
2485631.11  706282.10       6012
2485642.57  706291.17       6015
2485751.80  706345.38       6042
2485754.53  706349.62       6043
2485759.35  706349.37       6044
2485804.77  706374.62       6056
2485808.47  706372.35       6057
2485813.23  706374.34       6058
2485814.23  706378.55       6059
2485818.60  706380.05       6060
2485821.95  706377.58       6061
2485826.02  706379.85       6062
2485829.51  706377.39       6063
2485833.84  706378.90       6064
2485834.73  706383.16       6065
2485839.57  706383.39       6066
2485841.03  706386.66       6067
2485845.84  706386.62       6068
2485846.55  706390.63       6069
2485850.17  706392.58       6070
2485853.53  706390.38       6071
2485857.16  706393.02       6072
2485860.55  706390.82       6073
2485864.46  706392.95       6074
2485864.95  706397.24       6075
2485868.91  706399.11       6076
2485872.34  706396.69       6077
2485876.19  706398.76       6078
2485879.47  706396.39       6079
2485883.37  706398.22       6080
2485884.03  706402.65       6081
2485888.24  706403.57       6082
2485889.39  706406.99       6083
2485893.70  706407.55       6084
2485896.79  706404.97       6085
2485900.72  706406.65       6086
2485903.82  706404.32       6087
2485907.67  706406.12       6088
2485908.38  706410.20       6089
2485912.31  706412.00       6090
2485912.73  706416.23       6091
2485916.70  706418.15       6092
2486039.83  706470.91       6121
2486043.68  706472.73       6122
2486043.41  706476.41       6123
2486073.13  706482.44       6132
2486076.70  706480.66       6133
2486079.77  706483.61       6134
2486083.15  706482.14       6135
2486086.27  706485.14       6136
2486089.90  706483.30       6137
2486093.51  706485.63       6138
2486214.94  706493.69       6168
2486319.07  706495.60       6189
2486325.25  706499.10       6190
2485438.22  706172.48       6325
2485451.43  706182.72       6328
2485495.91  706201.96       6337
2485499.28  706207.15       6338
2485533.11  706221.24       6345
2485536.43  706226.34       6346
2485554.63  706235.79       6350
2485599.04  706258.99       6360
2485604.52  706258.66       6361
2485616.36  706268.08       6364
2485624.93  706272.58       6366
2485753.71  706340.79       6398
2485758.33  706340.45       6399
2485761.24  706344.80       6400
2485804.00  706364.15       6411
2485808.05  706367.23       6412
2485812.07  706364.85       6413
2485816.30  706366.72       6414
2485817.03  706371.10       6415
2485821.39  706372.85       6416
2485824.91  706370.28       6417
2485828.96  706372.56       6418
2485832.33  706370.07       6419
2485836.63  706371.60       6420
2485837.59  706375.60       6421
2485842.34  706375.87       6422
2485843.43  706379.40       6423
2485848.36  706379.52       6424
2485849.30  706383.47       6425
2485853.38  706385.29       6426
2485856.67  706383.52       6427
2485860.21  706386.42       6428
2485863.45  706384.12       6429
2485867.18  706385.91       6430
2485867.85  706390.34       6431
2485871.78  706392.21       6432
2485874.99  706389.72       6433
2485878.84  706391.83       6434
2485881.93  706389.41       6435
2485885.83  706391.25       6436
2485886.64  706395.49       6437
2485890.82  706396.47       6438
2485891.76  706400.12       6439
2485895.99  706400.96       6440
2485899.20  706398.20       6441
2485903.09  706399.87       6442
2485906.03  706397.47       6443
2485909.83  706399.29       6444
2485910.74  706403.48       6445
2485914.55  706405.27       6446
2485915.40  706409.71       6447
2485919.42  706411.65       6448
2486043.53  706465.24       6477
2486047.42  706467.04       6478
2486047.33  706470.81       6479
2486083.60  706477.34       6490
2486086.95  706475.82       6491
2486090.13  706478.77       6492
2486093.73  706476.88       6493
2485420.86  706156.56       6680
2485426.67  706155.91       6681
2485503.42  706195.53       6697
2485507.35  706201.02       6698
2485544.17  706220.30       6706
2485553.22  706225.07       6708
2485558.38  706224.47       6709
2485602.48  706247.93       6719
2485606.22  706253.14       6720
2485611.11  706252.55       6721
2485645.04  706270.74       6729
2485648.69  706275.80       6730
2485756.17  706330.87       6757
2485759.55  706335.51       6758
2485763.67  706334.94       6759
2485767.03  706339.56       6760
2485807.84  706357.32       6771
2485811.58  706359.80       6772
2485814.94  706357.19       6773
2485819.11  706359.18       6774
2485819.98  706363.66       6775
2485824.23  706365.47       6776
2485827.58  706362.85       6777
2485831.63  706365.16       6778
2485834.86  706362.65       6779
2485839.11  706364.20       6780
2485840.18  706368.26       6781
2485844.82  706368.53       6782
2485846.02  706372.15       6783
2485850.76  706372.01       6784
2485852.00  706375.86       6785
2485856.67  706375.75       6786
2485858.17  706379.23       6787
2485862.56  706379.71       6788
2485865.42  706377.01       6789
2485869.49  706378.72       6790
2485870.36  706383.21       6791
2485874.25  706385.16       6792
2485877.31  706382.63       6793
2485881.15  706384.78       6794
2485884.12  706382.33       6795
2485888.01  706384.20       6796
2485888.94  706388.48       6797
2485893.07  706389.48       6798
2485894.13  706393.23       6799
2485898.28  706394.10       6800
2485901.32  706391.27       6801
2485905.18  706392.96       6802
2485908.03  706390.55       6803
2485911.81  706392.39       6804
2485912.76  706396.61       6805
2485916.53  706398.42       6806
2485917.41  706402.89       6807
2485921.42  706404.86       6808
2486046.94  706459.38       6837
2486050.88  706461.18       6838
2486148.09  706476.56       6867
2486148.50  706471.80       6868
2486214.79  706477.60       6884
2486376.11  706483.40       6916
2486409.66  706486.10       6922
2485428.66  706149.78       7044
2485434.68  706149.29       7045
2485457.82  706164.80       7050
2485463.69  706164.33       7051
2485510.80  706189.11       7061
2485523.67  706199.35       7064
2485547.38  706208.60       7069
2485550.96  706213.86       7070
2485556.37  706213.42       7071
2485603.90  706242.26       7082
2485609.04  706241.82       7083
2485612.51  706246.90       7084
2485626.11  706251.08       7087
2485629.54  706256.11       7088
2485634.55  706255.67       7089
2485757.16  706325.77       7120
2485761.47  706325.36       7121
2485764.61  706329.90       7122
2485768.92  706329.40       7123
2485772.09  706333.94       7124
2485810.06  706349.67       7135
2485814.18  706352.10       7136
2485817.38  706349.55       7137
2485821.58  706351.59       7138
2485822.55  706356.12       7139
2485826.78  706357.97       7140
2485830.01  706355.33       7141
2485834.04  706357.68       7142
2485837.18  706355.16       7143
2485841.40  706356.75       7144
2485842.52  706360.83       7145
2485847.11  706361.13       7146
2485848.34  706364.78       7147
2485853.03  706364.64       7148
2485854.25  706368.26       7149
2485858.88  706368.21       7150
2485860.06  706371.86       7151
2485864.42  706372.63       7152
2485867.56  706369.81       7153
2485871.59  706371.52       7154
2485872.53  706376.05       7155
2485876.45  706378.02       7156
2485879.43  706375.49       7157
2485883.26  706377.67       7158
2485886.18  706375.23       7159
2485890.05  706377.12       7160
2485891.03  706381.43       7161
2485895.12  706382.45       7162
2485896.23  706386.23       7163
2485900.34  706387.14       7164
2485903.32  706384.30       7165
2485907.16  706386.02       7166
2485909.99  706383.62       7167
2485913.76  706385.49       7168
2485914.71  706389.73       7169
2485918.47  706391.57       7170
2485919.34  706396.05       7171
2485923.37  706398.05       7172
2486050.29  706453.48       7201
2486163.83  706464.91       7235
2486167.27  706468.48       7236
2486374.93  706470.62       7280
2486380.49  706474.12       7281
2485425.56  706133.87       7409
2485445.02  706143.98       7413
2485447.68  706148.92       7414
2485466.87  706158.97       7418
2485492.59  706169.08       7423
2485511.18  706179.03       7427
2485513.79  706183.85       7428
2485547.64  706198.68       7435
2485550.22  706203.43       7436
2485556.61  706203.54       7437
2485609.11  706232.22       7449
2485620.16  706241.48       7452
2485626.14  706241.58       7453
2485628.63  706246.12       7454
2485634.56  706246.22       7455
2485637.04  706250.74       7456
2485642.92  706250.83       7457
2485761.19  706316.62       7487
2485763.48  706320.76       7488
2485768.25  706320.80       7489
2485770.56  706324.91       7490
2485775.60  706324.49       7491
2485812.41  706342.00       7502
2485816.53  706344.42       7503
2485819.71  706341.89       7504
2485823.89  706343.96       7505
2485824.91  706348.53       7506
2485829.12  706350.42       7507
2485832.28  706347.77       7508
2485836.31  706350.16       7509
2485839.40  706347.65       7510
2485843.60  706349.27       7511
2485844.74  706353.38       7512
2485849.30  706353.70       7513
2485850.55  706357.37       7514
2485855.21  706357.25       7515
2485856.46  706360.87       7516
2485861.05  706360.85       7517
2485862.25  706364.57       7518
2485866.57  706365.40       7519
2485869.66  706362.55       7520
2485873.67  706364.29       7521
2485874.62  706368.84       7522
2485878.53  706370.85       7523
2485881.48  706368.33       7524
2485885.30  706370.54       7525
2485888.20  706368.11       7526
2485892.06  706370.04       7527
2485893.04  706374.36       7528
2485897.12  706375.42       7529
2485898.23  706379.21       7530
2485902.32  706380.15       7531
2485905.29  706377.32       7532
2485909.12  706379.07       7533
2485911.95  706376.69       7534
2485915.71  706378.59       7535
2485916.65  706382.84       7536
2485920.40  706384.71       7537
2485921.27  706389.21       7538
2485925.31  706391.24       7539
2486053.65  706447.58       7568
2486101.32  706459.46       7583
2486168.36  706457.94       7602
2485358.25  706083.65       7764
2485361.45  706090.02       7765
2485368.41  706091.65       7766
2485418.17  706119.26       7777
2485420.53  706124.09       7778
2485427.95  706124.35       7779
2485430.30  706129.17       7780
2485456.92  706139.60       7785
2485475.92  706149.71       7789
2485540.50  706184.67       7803
2485542.78  706189.30       7804
2485549.48  706189.59       7805
2485551.76  706194.20       7806
2485558.41  706194.49       7807
2485602.12  706218.65       7817
2485604.36  706223.13       7818
2485610.68  706223.41       7819
2485621.41  706232.58       7822
2485627.63  706232.85       7823
2485629.85  706237.27       7824
2485636.02  706237.53       7825
2485638.23  706241.93       7826
2485769.81  706312.88       7859
2485771.53  706316.93       7860
2485776.38  706319.34       7861
2485814.72  706334.28       7872
2485818.83  706336.73       7873
2485821.97  706334.22       7874
2485826.13  706336.33       7875
2485827.18  706340.91       7876
2485831.37  706342.84       7877
2485834.50  706340.21       7878
2485838.51  706342.63       7879
2485841.57  706340.13       7880
2485845.77  706341.79       7881
2485846.91  706345.92       7882
2485851.44  706346.27       7883
2485852.70  706349.96       7884
2485857.33  706349.87       7885
2485858.59  706353.50       7886
2485863.15  706353.52       7887
2485864.36  706357.25       7888
2485868.66  706358.12       7889
2485871.73  706355.29       7890
2485875.73  706357.06       7891
